"key","trap_id","zone","zone2","trap_date","year","week","spp","spp0","method","trap_status","total","source","epiweek","week_submitted"
"LV095|Pipiens|2026|31","LV-095","LV","LV",2026-07-27,2026,31,"Pipiens","Pipiens","L","culex",0,,,
"LV095|Tarsalis|2026|31","LV-095","LV","LV",2026-07-27,2026,31,"Tarsalis","Tarsalis","L","culex",7,,,
"FC001|Pipiens|2026|30","FC-001","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",3,,,
"FC001|Tarsalis|2026|30","FC-001","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",12,,,
"FC029|Pipiens|2026|30","FC-029","SE","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",7,,,
"FC029|Tarsalis|2026|30","FC-029","SE","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",29,,,
"FC029GR|Pipiens|2026|30","FC-029GR","SE","FC",2026-07-23,2026,30,"Pipiens","Pipiens","G","culex",32,,,
"FC029GR|Tarsalis|2026|30","FC-029GR","SE","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","G","culex",0,,,
"FC037|Pipiens|2026|30","FC-037","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",5,,,
"FC037|Tarsalis|2026|30","FC-037","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",19,,,
"FC054|Pipiens|2026|30","FC-054","SE","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",7,,,
"FC054|Tarsalis|2026|30","FC-054","SE","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",11,,,
"FC057|Pipiens|2026|30","FC-057","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",0,,,
"FC057|Tarsalis|2026|30","FC-057","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",1,,,
"FC062|Pipiens|2026|30","FC-062","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",16,,,
"FC062|Tarsalis|2026|30","FC-062","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",1,,,
"FC068|Pipiens|2026|30","FC-068","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",2,,,
"FC068|Tarsalis|2026|30","FC-068","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",4,,,
"FC071|Pipiens|2026|30","FC-071","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",3,,,
"FC071|Tarsalis|2026|30","FC-071","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",0,,,
"FC089GR|Pipiens|2026|30","FC-089GR","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","G","culex",3,,,
"FC089GR|Tarsalis|2026|30","FC-089GR","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","G","culex",0,,,
"FC093|Pipiens|2026|30","FC-093","SW","FC",2026-07-23,2026,30,"Pipiens","Pipiens","L","culex",5,,,
"FC093|Tarsalis|2026|30","FC-093","SW","FC",2026-07-23,2026,30,"Tarsalis","Tarsalis","L","culex",4,,,
"FC011|Pipiens|2026|30","FC-011","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",6,,,
"FC011|Tarsalis|2026|30","FC-011","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",2,,,
"FC015|Pipiens|2026|30","FC-015","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",3,,,
"FC015|Tarsalis|2026|30","FC-015","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",1,,,
"FC041|Pipiens|2026|30","FC-041","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","no mosquitoes",0,,,
"FC041|Tarsalis|2026|30","FC-041","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","no mosquitoes",0,,,
"FC049|Pipiens|2026|30","FC-049","SW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",3,,,
"FC049|Tarsalis|2026|30","FC-049","SW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",1,,,
"FC052|Pipiens|2026|30","FC-052","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",1,,,
"FC052|Tarsalis|2026|30","FC-052","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",2,,,
"FC058|Pipiens|2026|30","FC-058","SW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",2,,,
"FC058|Tarsalis|2026|30","FC-058","SW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",7,,,
"FC060|Pipiens|2026|30","FC-060","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","no mosquitoes",0,,,
"FC060|Tarsalis|2026|30","FC-060","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","no mosquitoes",0,,,
"FC061|Pipiens|2026|30","FC-061","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",6,,,
"FC061|Tarsalis|2026|30","FC-061","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",3,,,
"FC063|Pipiens|2026|30","FC-063","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",1,,,
"FC063|Tarsalis|2026|30","FC-063","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",4,,,
"FC063GR|Pipiens|2026|30","FC-063GR","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","G","culex",11,,,
"FC063GR|Tarsalis|2026|30","FC-063GR","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","G","culex",0,,,
"FC073|Pipiens|2026|30","FC-073","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",2,,,
"FC073|Tarsalis|2026|30","FC-073","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",1,,,
"FC090GR|Pipiens|2026|30","FC-090GR","NW","FC",2026-07-22,2026,30,"Pipiens","Pipiens","G","no mosquitoes",0,,,
"FC090GR|Tarsalis|2026|30","FC-090GR","NW","FC",2026-07-22,2026,30,"Tarsalis","Tarsalis","G","no mosquitoes",0,,,
"LC001|Pipiens|2026|30","LC-001","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",5,,,
"LC001|Tarsalis|2026|30","LC-001","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",9,,,
"LC049|Pipiens|2026|30","LC-049","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",5,,,
"LC049|Tarsalis|2026|30","LC-049","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",19,,,
"LC053|Pipiens|2026|30","LC-053","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",1,,,
"LC053|Tarsalis|2026|30","LC-053","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",5,,,
"LC054|Pipiens|2026|30","LC-054","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",2,,,
"LC054|Tarsalis|2026|30","LC-054","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",3,,,
"LC058|Pipiens|2026|30","LC-058","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",1,,,
"LC058|Tarsalis|2026|30","LC-058","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",4,,,
"LC059|Pipiens|2026|30","LC-059","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",3,,,
"LC059|Tarsalis|2026|30","LC-059","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",32,,,
"LC060|Pipiens|2026|30","LC-060","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",0,,,
"LC060|Tarsalis|2026|30","LC-060","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",3,,,
"LC061|Pipiens|2026|30","LC-061","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",0,,,
"LC061|Tarsalis|2026|30","LC-061","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",5,,,
"LC062|Pipiens|2026|30","LC-062","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",2,,,
"LC062|Tarsalis|2026|30","LC-062","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",7,,,
"LV020|Pipiens|2026|30","LV-020","LV","LV",2026-07-22,2026,30,"Pipiens","Pipiens","L","culex",3,,,
"LV020|Tarsalis|2026|30","LV-020","LV","LV",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","culex",24,,,
"WC055|Pipiens|2026|30","WC-055","BE","BE",2026-07-22,2026,30,"Pipiens","Pipiens","L","other spp",0,,,
"WC055|Tarsalis|2026|30","WC-055","BE","BE",2026-07-22,2026,30,"Tarsalis","Tarsalis","L","other spp",0,,,
