"Year","CSU Pool Number (CMC Enters)","IDA Pool (CSU Enters, Leave Blank)","Week","Trap Date","County","Account","Collection Site       (Trap ID)","Zone","Method","Genus","Spp","Sex","No. Gravid","No. Deplete","Total","Test Result (CSU Enters)","Test Code (CSU Enters)"
2026,"CSU-25817",,32,"2026-08-05","LC","FC","FC-073","NW","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-25818",,32,"2026-08-05","LC","FC","FC-073","NW","L","Cx.","Pipiens","F",,"6","6","Negative",0
2026,"CSU-25819",,32,"2026-08-05","LC","FC","FC-061","NW","L","Cx.","Tarsalis","F",,"16","16","Negative",0
2026,"CSU-25820",,32,"2026-08-05","LC","FC","FC-061","NW","L","Cx.","Pipiens","F",,"7","7","Negative",0
2026,"CSU-25821",,32,"2026-08-05","LC","FC","FC-060","NW","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-25822",,32,"2026-08-05","LC","FC","FC-060","NW","L","Cx.","Pipiens","F",,"8","8","Negative",0
2026,"CSU-25823",,32,"2026-08-05","LC","FC","FC-015","NW","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25824",,32,"2026-08-05","LC","FC","FC-041","NW","L","Cx.","Tarsalis","F",,"18","18","Negative",0
2026,"CSU-25825",,32,"2026-08-05","LC","FC","FC-041","NW","L","Cx.","Pipiens","F",,"9","9","Negative",0
2026,"CSU-25826",,32,"2026-08-05","LC","FC","FC-011","NW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25827",,32,"2026-08-05","LC","FC","FC-063","NW","L","Cx.","Tarsalis","F",,"6","6","Negative",0
2026,"CSU-25828",,32,"2026-08-05","LC","FC","FC-063","NW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25829",,32,"2026-08-05","LC","BE","LC-061","BE","L","Cx.","Tarsalis","F",,"40","40","Negative",0
2026,"CSU-25830",,32,"2026-08-05","LC","BE","LC-058","BE","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-25831",,32,"2026-08-05","LC","BE","LC-054","BE","L","Cx.","Tarsalis","F",,"20","20","Negative",0
2026,"CSU-25832",,32,"2026-08-05","LC","BE","LC-062","BE","L","Cx.","Tarsalis","F",,"8","8","Negative",0
2026,"CSU-25833",,32,"2026-08-05","LC","BE","LC-062","BE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25834",,32,"2026-08-05","LC","BE","LC-053","BE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-25835",,32,"2026-08-05","LC","BE","LC-053","BE","L","Cx.","Tarsalis","F",,"49","49","Negative",0
2026,"CSU-25836",,32,"2026-08-05","LC","BE","LC-053","BE","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-25837",,32,"2026-08-05","LC","FC","FC-049","SW","L","Cx.","Pipiens","F",,"5","5","Negative",0
2026,"CSU-25838",,32,"2026-08-05","LC","LV","LV-020","LV","L","Cx.","Tarsalis","F",,"17","17","Negative",0
2026,"CSU-25839",,32,"2026-08-05","LC","LV","LV-020","LV","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-25840",,32,"2026-08-05","LC","FC","FC-063GR","NW","G","Cx.","Pipiens","F","6",,"6","Negative",0
2026,"CSU-25841",,32,"2026-08-05","LC","FC","FC-090GR","NW","G","Cx.","Pipiens","F","42",,"42","Negative",0
2026,"CSU-25842",,32,"2026-08-05","LC","FC","FC-058","SW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-25843",,32,"2026-08-05","LC","FC","FC-058","SW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-25844",,32,"2026-08-06","LC","FC","FC-001","SW","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-25845",,32,"2026-08-06","LC","FC","FC-001","SW","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-25846",,32,"2026-08-06","LC","FC","FC-071","SW","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-25847",,32,"2026-08-06","LC","FC","FC-029","SE","L","Cx.","Tarsalis","F",,"15","15","Negative",0
2026,"CSU-25848",,32,"2026-08-06","LC","FC","FC-029","SE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-25849",,32,"2026-08-06","LC","FC","FC-054","SE","L","Cx.","Tarsalis","F",,"12","12","Negative",0
2026,"CSU-25850",,32,"2026-08-06","LC","FC","FC-054","SE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-25851",,32,"2026-08-06","LC","FC","FC-037","SW","L","Cx.","Tarsalis","F",,"39","39","Negative",0
2026,"CSU-25852",,32,"2026-08-06","LC","FC","FC-037","SW","L","Cx.","Pipiens","F",,"13","13","Negative",0
2026,"CSU-25853",,32,"2026-08-06","LC","FC","FC-062","SW","L","Cx.","Tarsalis","F",,"13","13","Negative",0
2026,"CSU-25854",,32,"2026-08-06","LC","FC","FC-062","SW","L","Cx.","Pipiens","F",,"23","23","Negative",0
2026,"CSU-25855",,32,"2026-08-06","LC","FC","FC-093","SW","L","Cx.","Tarsalis","F",,"13","13","Negative",0
2026,"CSU-25856",,32,"2026-08-06","LC","FC","FC-093","SW","L","Cx.","Pipiens","F",,"7","7","Negative",0
2026,"CSU-25857",,32,"2026-08-06","LC","FC","FC-089GR","SW","G","Cx.","Pipiens","F","47",,"47","Negative",0
2026,"CSU-25858",,32,"2026-08-06","LC","FC","FC-068","SW","L","Cx.","Tarsalis","F",,"8","8","Negative",0
2026,"CSU-25859",,32,"2026-08-06","LC","FC","FC-068","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25860",,32,"2026-08-06","LC","FC","FC-057","SW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-25861",,32,"2026-08-06","LC","FC","FC-057","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-25862",,32,"2026-08-06","LC","FC","FC-029GR","SE","G","Cx.","Tarsalis","F","1",,"1","Negative",0
2026,"CSU-25863",,32,"2026-08-06","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","50",,"50","Negative",0
2026,"CSU-25864",,32,"2026-08-06","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","50",,"50","Negative",0
2026,"CSU-25865",,32,"2026-08-06","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","35",,"35","Negative",0
