"Year","CSU Pool Number (CMC Enters)","IDA Pool (CSU Enters, Leave Blank)","Week","Trap Date","County","Account","Collection Site       (Trap ID)","Zone","Method","Genus","Spp","Sex","No. Gravid","No. Deplete","Total","Test Result (CSU Enters)","Test Code (CSU Enters)"
2026,"CSU-26030",,34,"2026-08-17","LC","FC","FC-014","NE","L","Cx.","Pipiens","F",,"6","6","Negative",0
2026,"CSU-26031",,34,"2026-08-17","LC","FC","FC-034","NE","L","Cx.","Tarsalis","F",,"13","13","Negative",0
2026,"CSU-26032",,34,"2026-08-17","LC","FC","FC-034","NE","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-26033",,34,"2026-08-17","LC","FC","FC-072","NE","L","Cx.","Tarsalis","F",,"17","17","Negative",0
2026,"CSU-26034",,34,"2026-08-17","LC","FC","FC-072","NE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-26035",,34,"2026-08-17","LC","FC","FC-067","NE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26036",,34,"2026-08-17","LC","FC","FC-067","NE","L","Cx.","Pipiens","F",,"5","5","Negative",0
2026,"CSU-26037",,34,"2026-08-17","LC","FC","FC-040","NE","L","Cx.","Tarsalis","F",,"16","16","Negative",0
2026,"CSU-26038",,34,"2026-08-17","LC","FC","FC-040","NE","L","Cx.","Pipiens","F",,"45","45","Negative",0
2026,"CSU-26039",,34,"2026-08-17","LC","FC","FC-066GR","NE","G","Cx.","Pipiens","F","6",,"6","Negative",0
2026,"CSU-26040",,34,"2026-08-17","LC","FC","FC-066","NE","L","Cx.","Tarsalis","F",,"9","9","Negative",0
2026,"CSU-26041",,34,"2026-08-17","LC","FC","FC-066","NE","L","Cx.","Pipiens","F",,"28","28","Negative",0
2026,"CSU-26042",,34,"2026-08-17","LC","FC","FC-091GR","NE","G","Cx.","Pipiens","F","20",,"20","Negative",0
2026,"CSU-26043",,34,"2026-08-17","LC","FC","FC-040GR","NE","G","Cx.","Pipiens","F","11",,"11","Negative",0
2026,"CSU-26044",,34,"2026-08-17","LC","FC","FC-092GR","NE","G","Cx.","Pipiens","F","8",,"8","Negative",0
2026,"CSU-26045",,34,"2026-08-18","LC","LV","LV-089","LV","L","Cx.","Tarsalis","F",,"23","23","Negative",0
2026,"CSU-26046",,34,"2026-08-18","LC","LV","LV-089","LV","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-26047",,34,"2026-08-18","LC","LV","LV-110","LV","L","Cx.","Tarsalis","F",,"37","37","Negative",0
2026,"CSU-26048",,34,"2026-08-18","LC","LV","LV-110","LV","L","Cx.","Pipiens","F",,"37","37","Negative",0
2026,"CSU-26049",,34,"2026-08-18","LC","FC","FC-023","SE","L","Cx.","Tarsalis","F",,"7","7","Negative",0
2026,"CSU-26050",,34,"2026-08-18","LC","FC","FC-023","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26051",,34,"2026-08-18","LC","FC","FC-050","SE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26052",,34,"2026-08-18","LC","FC","FC-050","SE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-26053",,34,"2026-08-18","LC","LV","LV-104","LV","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-26054",,34,"2026-08-18","LC","LV","LV-104","LV","L","Cx.","Tarsalis","F",,"48","48","Negative",0
2026,"CSU-26055",,34,"2026-08-18","LC","LV","LV-104","LV","L","Cx.","Pipiens","F",,"24","24","Negative",0
2026,"CSU-26056",,34,"2026-08-18","LC","FC","FC-075GR","SE","G","Cx.","Pipiens","F","17",,"17","Negative",0
2026,"CSU-26057",,34,"2026-08-18","LC","FC","FC-027","SE","L","Cx.","Tarsalis","F",,"16","16","Negative",0
2026,"CSU-26058",,34,"2026-08-18","LC","FC","FC-027","SE","L","Cx.","Pipiens","F",,"16","16","Negative",0
2026,"CSU-26059",,34,"2026-08-18","LC","FC","FC-075","SE","L","Cx.","Tarsalis","F",,"45","45","Negative",0
2026,"CSU-26060",,34,"2026-08-18","LC","FC","FC-075","SE","L","Cx.","Pipiens","F",,"50","50","Positive",1
2026,"CSU-26061",,34,"2026-08-18","LC","FC","FC-075","SE","L","Cx.","Pipiens","F",,"8","8","Negative",0
2026,"CSU-26062",,34,"2026-08-18","LC","FC","FC-064","SE","L","Cx.","Tarsalis","F",,"27","27","Negative",0
2026,"CSU-26063",,34,"2026-08-18","LC","FC","FC-064","SE","L","Cx.","Pipiens","F",,"5","5","Negative",0
2026,"CSU-26064",,34,"2026-08-18","LC","FC","FC-059","SE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26065",,34,"2026-08-18","LC","FC","FC-059","SE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26066",,34,"2026-08-18","LC","FC","FC-004","SE","L","Cx.","Tarsalis","F",,"15","15","Negative",0
2026,"CSU-26067",,34,"2026-08-18","LC","FC","FC-004","SE","L","Cx.","Pipiens","F",,"9","9","Negative",0
2026,"CSU-26068",,34,"2026-08-18","LC","FC","FC-039","SE","L","Cx.","Tarsalis","F",,"9","9","Negative",0
2026,"CSU-26069",,34,"2026-08-18","LC","FC","FC-039","SE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-26070",,34,"2026-08-18","LC","FC","FC-074","SE","L","Cx.","Tarsalis","F",,"34","34","Negative",0
2026,"CSU-26071",,34,"2026-08-18","LC","FC","FC-074","SE","L","Cx.","Pipiens","F",,"17","17","Negative",0
2026,"CSU-26072",,34,"2026-08-18","LC","FC","FC-047","SE","L","Cx.","Tarsalis","F",,"10","10","Negative",0
2026,"CSU-26073",,34,"2026-08-18","LC","FC","FC-047","SE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-26074",,34,"2026-08-18","LC","FC","FC-046","SE","L","Cx.","Tarsalis","F",,"20","20","Negative",0
2026,"CSU-26075",,34,"2026-08-18","LC","FC","FC-046","SE","L","Cx.","Pipiens","F",,"6","6","Negative",0
2026,"CSU-26076",,34,"2026-08-18","LC","FC","FC-031","SE","L","Cx.","Tarsalis","F",,"42","42","Positive",1
2026,"CSU-26077",,34,"2026-08-18","LC","FC","FC-031","SE","L","Cx.","Pipiens","F",,"11","11","Negative",0
2026,"CSU-26078",,34,"2026-08-18","LC","FC","FC-088GR","SE","G","Cx.","Pipiens","F","50",,"50","Negative",0
2026,"CSU-26079",,34,"2026-08-18","LC","FC","FC-088GR","SE","G","Cx.","Pipiens","F","6",,"6","Negative",0
2026,"CSU-26080",,34,"2026-08-19","LC","BE","LC-060","BE","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-26081",,34,"2026-08-19","LC","BE","WC-055","BE","L","Cx.","Tarsalis","F",,"7","7","Negative",0
2026,"CSU-26082",,34,"2026-08-19","LC","BE","LC-059","BE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-26083",,34,"2026-08-19","LC","BE","LC-059","BE","L","Cx.","Pipiens","F",,"14","14","Negative",0
2026,"CSU-26084",,34,"2026-08-19","LC","BE","LC-049","BE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-26085",,34,"2026-08-19","LC","BE","LC-049","BE","L","Cx.","Tarsalis","F",,"24","24","Negative",0
2026,"CSU-26086",,34,"2026-08-19","LC","BE","LC-049","BE","L","Cx.","Pipiens","F",,"14","14","Negative",0
2026,"CSU-26087",,34,"2026-08-19","LC","BE","LC-001","BE","L","Cx.","Tarsalis","F",,"22","22","Negative",0
2026,"CSU-26088",,34,"2026-08-19","LC","BE","LC-001","BE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-26089",,34,"2026-08-19","LC","BE","LC-058","BE","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26090",,34,"2026-08-19","LC","BE","LC-053","BE","L","Cx.","Tarsalis","F",,"49","49","Negative",0
2026,"CSU-26091",,34,"2026-08-19","LC","BE","LC-053","BE","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-26092",,34,"2026-08-19","LC","BE","LC-061","BE","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-26093",,34,"2026-08-19","LC","BE","LC-061","BE","L","Cx.","Tarsalis","F",,"13","13","Negative",0
2026,"CSU-26094",,34,"2026-08-19","LC","BE","LC-061","BE","L","Cx.","Pipiens","F",,"7","7","Negative",0
2026,"CSU-26095",,34,"2026-08-19","LC","LV","LV-020","LV","L","Cx.","Tarsalis","F",,"33","33","Negative",0
2026,"CSU-26096",,34,"2026-08-19","LC","LV","LV-020","LV","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-26097",,34,"2026-08-19","LC","BE","LC-062","BE","L","Cx.","Tarsalis","F",,"20","20","Negative",0
2026,"CSU-26098",,34,"2026-08-19","LC","BE","LC-062","BE","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26099",,34,"2026-08-19","LC","FC","FC-052","NW","L","Cx.","Tarsalis","F",,"6","6","Negative",0
2026,"CSU-26100",,34,"2026-08-19","LC","FC","FC-052","NW","L","Cx.","Pipiens","F",,"5","5","Negative",0
2026,"CSU-26101",,34,"2026-08-19","LC","FC","FC-073","NW","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26102",,34,"2026-08-19","LC","FC","FC-073","NW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26103",,34,"2026-08-19","LC","FC","FC-011","NW","L","Cx.","Tarsalis","F",,"4","4","Negative",0
2026,"CSU-26104",,34,"2026-08-19","LC","FC","FC-011","NW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26105",,34,"2026-08-19","LC","FC","FC-041","NW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-26106",,34,"2026-08-19","LC","FC","FC-041","NW","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-26107",,34,"2026-08-19","LC","FC","FC-060","NW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26108",,34,"2026-08-19","LC","FC","FC-015","NW","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26109",,34,"2026-08-19","LC","FC","FC-015","NW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-26110",,34,"2026-08-19","LC","FC","FC-063","NW","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-26111",,34,"2026-08-19","LC","FC","FC-063","NW","L","Cx.","Pipiens","F",,"6","6","Negative",0
2026,"CSU-26112",,34,"2026-08-19","LC","FC","FC-061","NW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-26113",,34,"2026-08-19","LC","FC","FC-061","NW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-26114",,34,"2026-08-19","LC","FC","FC-063GR","NW","G","Cx.","Pipiens","F","5",,"5","Negative",0
2026,"CSU-26115",,34,"2026-08-19","LC","FC","FC-090GR","NW","G","Cx.","Pipiens","F","11",,"11","Negative",0
2026,"CSU-26116",,34,"2026-08-19","LC","FC","FC-049","SW","L","Cx.","Tarsalis","F",,"2","2","Negative",0
2026,"CSU-26117",,34,"2026-08-19","LC","FC","FC-049","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26118",,34,"2026-08-19","LC","FC","FC-058","SW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-26119",,34,"2026-08-20","LC","FC","FC-068","SW","L","Cx.","Tarsalis","F",,"6","6","Negative",0
2026,"CSU-26120",,34,"2026-08-20","LC","FC","FC-068","SW","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-26121",,34,"2026-08-20","LC","FC","FC-001","SW","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-26122",,34,"2026-08-20","LC","FC","FC-001","SW","L","Cx.","Pipiens","F",,"3","3","Negative",0
2026,"CSU-26123",,34,"2026-08-20","LC","FC","FC-037","SW","L","Cx.","Tarsalis","F",,"50","50","Negative",0
2026,"CSU-26124",,34,"2026-08-20","LC","FC","FC-037","SW","L","Cx.","Tarsalis","F",,"5","5","Negative",0
2026,"CSU-26125",,34,"2026-08-20","LC","FC","FC-037","SW","L","Cx.","Pipiens","F",,"10","10","Negative",0
2026,"CSU-26126",,34,"2026-08-20","LC","FC","FC-029","SE","L","Cx.","Tarsalis","F",,"10","10","Negative",0
2026,"CSU-26127",,34,"2026-08-20","LC","FC","FC-029","SE","L","Cx.","Pipiens","F",,"2","2","Negative",0
2026,"CSU-26128",,34,"2026-08-20","LC","FC","FC-093","SW","L","Cx.","Tarsalis","F",,"3","3","Negative",0
2026,"CSU-26129",,34,"2026-08-20","LC","FC","FC-093","SW","L","Cx.","Pipiens","F",,"1","1","Positive",1
2026,"CSU-26130",,34,"2026-08-20","LC","FC","FC-071","SW","L","Cx.","Tarsalis","F",,"1","1","Negative",0
2026,"CSU-26131",,34,"2026-08-20","LC","FC","FC-054","SE","L","Cx.","Tarsalis","F",,"12","12","Negative",0
2026,"CSU-26132",,34,"2026-08-20","LC","FC","FC-054","SE","L","Cx.","Pipiens","F",,"4","4","Negative",0
2026,"CSU-26133",,34,"2026-08-20","LC","FC","FC-089GR","SW","G","Cx.","Pipiens","F","15",,"15","Negative",0
2026,"CSU-26134",,34,"2026-08-20","LC","FC","FC-062","SW","L","Cx.","Tarsalis","F",,"13","13","Negative",0
2026,"CSU-26135",,34,"2026-08-20","LC","FC","FC-062","SW","L","Cx.","Pipiens","F",,"10","10","Negative",0
2026,"CSU-26136",,34,"2026-08-20","LC","FC","FC-057","SW","L","Cx.","Tarsalis","F",,"9","9","Negative",0
2026,"CSU-26137",,34,"2026-08-20","LC","FC","FC-057","SW","L","Cx.","Pipiens","F",,"1","1","Negative",0
2026,"CSU-26138",,34,"2026-08-20","LC","FC","FC-029GR","SE","G","Cx.","Tarsalis","F","1",,"1","Negative",0
2026,"CSU-26139",,34,"2026-08-20","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","50",,"50","Negative",0
2026,"CSU-26140",,34,"2026-08-20","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","50",,"50","Negative",0
2026,"CSU-26141",,34,"2026-08-20","LC","FC","FC-029GR","SE","G","Cx.","Pipiens","F","26",,"26","Negative",0
